id,year,type,species,tl,sl,weight,d15N,d13C
MOO18_F394,2018,Fishes,Zanclus cornutus,15.5,12.1,100.5,9.91181875914112,-12.583893420865
MOO18_F396,2018,Fishes,Zanclus cornutus,15.5,12.4,80.5,10.366749715830201,-12.3814264022525
MOO18_F398,2018,Fishes,Lutjanus fulvus,22,18,153.2,11.613819224298,-14.723829483923
MOO18_F400,2018,Fishes,Halichoeres trimaculatus,12,10,22.3,7.90553333391804,-10.3978510070339
MOO18_F401,2018,Fishes,Chaetodon ephippium,15.7,13,81.9,9.57161819723109,-15.7401738248789
MOO18_F402,2018,Fishes,Parupeneus multifasciatus,24,19.5,177.2,11.3863537459535,-17.0832718691401
MOO18_F404,2018,Fishes,Lutjanus fulvus,23.5,19.1,206.7,10.4894613554634,-11.6427224779088
MOO18_F405,2018,Fishes,Thalassoma hardwicke,17,14,73.2,8.93212095328877,-13.411803110835
MOO18_F406,2018,Fishes,Thalassoma hardwicke,11.9,9.8,21.3,8.41334003776615,-12.3122668760928
MOO18_F407,2018,Fishes,Acanthurus nigrofuscus,14,10,46.6,5.541089545863,-8.86431368784006
MOO18_F408,2018,Fishes,Chlorurus spilurus,18.7,15.5,133.7,5.18392883863781,-8.77611023418708
MOO18_F409,2018,Fishes,Acanthurus nigrofuscus,15,11,43.6,5.95312131146078,-9.54488351773064
MOO18_F410,2018,Fishes,Myripristis violacea,18,14.5,136.1,10.4665152765076,-15.4254478652535
MOO18_F412,2018,Fishes,Centropyge flavissima,10.1,8.4,26.8,9.36310817541526,-15.4144224335469
MOO18_F413,2018,Fishes,Chaetodon vagabundus,15,12,74.3,10.1103522248892,-9.64711933901022
MOO18_F414,2018,Fishes,Chaetodon ephippium,17.3,14.1,115.3,9.77613759661982,-15.9276061638915
MOO18_F415,2018,Fishes,Neoniphon sammara,22,19,123.2,9.73623137234885,-11.5074103615094
MOO18_F417,2018,Fishes,Chaetodon ephippium,16.2,13.2,116.2,9.29027931612074,-13.8848943622464
MOO18_F418,2018,Fishes,Heniochus chrysostomus,11,9,35.8,9.02190995789846,-11.8732542317745
MOO18_F419,2018,Fishes,Chaetodon lunulatus,9.1,7.5,20.1,8.57994852409745,-12.2130379907332
MOO18_F420,2018,Fishes,Heniochus chrysostomus,11.5,9.5,46.2,8.75852887771005,-11.8782657916412
MOO18_F423,2018,Fishes,Chaetodon lunulatus,8.5,6.6,17.5,8.08311603192386,-13.2033222203825
MOO18_F424,2018,Fishes,Neoniphon sammara,18.5,14.2,86.5,9.32220429553752,-10.7536717575657
MOO18_F427,2018,Fishes,Fistularia commersonii,93,83.5,456,10.6081823726696,-14.4291497637642
MOO18_F430,2018,Fishes,Pterois radiata,19.7,15.5,100.1,10.7708002365738,-13.2744863704889
MOO18_F432,2018,Fishes,Sufflamen bursa,18.2,14.1,117,10.3867028279657,-12.4576021122255
MOO18_F434,2018,Fishes,Forcipiger flavissimus,14.5,12.1,36.9,10.2101177855666,-12.252128157693
MOO18_F435,2018,Fishes,Dascyllus flavicaudus,11,9,33.9,10.1781928061499,-15.6419472514926
MOO18_F436,2018,Fishes,Heniochus chrysostomus,13.5,11.7,54.8,11.0052493041657,-11.1255294996709
MOO18_F437,2018,Fishes,Arothron meleagris,26.1,20.2,NA,9.75817979569788,-12.9347026115303
MOO18_F439,2018,Fishes,Parupeneus multifasciatus,20,16,102.6,9.88987033579208,-13.6864365915272
MOO18_F440,2018,Fishes,Centropyge bispinosa,9.8,7.7,27.9,7.09942760364442,-9.94480599508902
MOO18_F441,2018,Fishes,Rhinecanthus aculeatus,18.2,15.2,132.2,8.88124051734329,-12.9908320820367
MOO18_F442,2018,Fishes,Chaetodon vagabundus,12.5,10.2,63.6,10.7568330580789,-11.3039410309235
MOO18_F443,2018,Fishes,Thalassoma hardwicke,17,14,50.7,8.75753122210328,-14.0793428850723
MOO18_F445,2018,Fishes,Thalassoma hardwicke,11.4,9,18.8,8.81339993608264,-14.1013937484855
MOO18_F446,2018,Fishes,Epinephelus merra,21,17.5,121.5,10.7398729127638,-14.1384792914987
MOO18_F447,2018,Fishes,Chaetodon vagabundus,13.6,11.7,69.2,9.05591941429579,-8.61655214520683
MOO18_F448,2018,Fishes,Stegastes nigricans,12,9.5,49.5,6.87556344201135,-11.0345616335636
MOO18_F451,2018,Fishes,Neoniphon sammara,22.2,18.7,109.8,9.81674405103808,-13.9173442571825
MOO18_F453,2018,Fishes,Balistapus undulatus,18.7,14.5,179.8,8.62444812695342,-10.8641117843844
MOO18_F458,2018,Fishes,Parapercis millepunctata,12.2,10.4,17.3,7.32911428350342,-10.6312297230058
MOO18_F459,2018,Fishes,Heniochus chrysostomus,14.2,11,97,10.1672569731648,-11.2069934577333
MOO18_F463,2018,Fishes,Chaetodon unimaculatus,14.3,12.2,84.6,9.4395516676471,-11.9660898790781
MOO18_F477,2018,Fishes,Scorpaenopsis papuensis,20.3,16.2,218.8,10.9556810525943,-15.0252682768476
MOO18_F478,2018,Fishes,Dascyllus trimaculatus,12,9.2,46.4,8.91792220086007,-13.8291463701072
MOO18_F479,2018,Fishes,Dascyllus trimaculatus,12.6,9.5,57.1,9.57570891823702,-15.1422048012845
MOO18_F480,2018,Fishes,Lutjanus kasmira,26.4,19.5,251,10.7542051209781,-13.9857223943532
MOO18_F481,2018,Fishes,Naso lituratus,19,15.3,106.3,7.23159625267551,-13.1711306732756
MOO18_F482,2018,Fishes,Lutjanus kasmira,22.1,17.5,141.4,11.2942342162232,-15.495987337081
MOO18_F483,2018,Fishes,Naso lituratus,18.7,14.9,121.6,6.91144271750463,-13.7696871203935
MOO18_F484,2018,Fishes,Forcipiger flavissimus,16,13.6,47.1,10.1525372703983,-15.3245465004065
MOO18_F485,2018,Fishes,Naso lituratus,18.1,14.7,122.5,7.16167766453475,-13.1503199358758
MOO18_F486,2018,Fishes,Heniochus chrysostomus,13.6,11.9,63.4,11.228915535197,-13.7171647831464
MOO18_F487,2018,Fishes,Aulostomus chinensis,36.5,30.7,76.5,9.24083568029966,-15.0341871643046
MOO18_F488,2018,Fishes,Sargocentron tiere,20.3,16.4,127.7,11.7183456521824,-15.074817651609
MOO18_F489,2018,Fishes,Chaetodon unimaculatus,11.5,9.4,40.7,9.66586709768169,-13.0214915614962
MOO18_F490,2018,Fishes,Chaetodon quadrimaculatus,10,8.1,72.4,9.79282453404256,-14.141307431104
MOO18_F491,2018,Fishes,Forcipiger flavissimus,15,12.4,37.7,11.170956705554,-15.2076099759696
MOO18_F492,2018,Fishes,Dascyllus flavicaudus,9.4,7.4,25.7,9.0761590055997,-16.494902732271
MOO18_F493,2018,Fishes,Arothron meleagris,13.6,11.2,109.8,11.3797924885534,-19.0645333073977
MOO18_F494,2018,Fishes,Dascyllus flavicaudus,10.6,8.2,30.9,9.4763509245633,-16.3422906580059
MOO18_F495,2018,Fishes,Calotomus carolinus,38.6,29.5,NA,7.23803612263585,-13.8479751325165
MOO18_F496,2018,Fishes,Acanthurus triostegus,15.6,12.4,76.9,7.56002962065254,-14.7091432658698
MOO18_F497,2018,Fishes,Calotomus carolinus,41,34.4,NA,7.16075768311184,-14.0451816440669
MOO18_F498,2018,Fishes,Pygoplites diacanthus,19.1,15.1,189.3,10.2003763043894,-14.701215365908
MOO18_F500,2018,Fishes,Scarus schlegeli,27.1,23.5,NA,6.46341176454998,-14.4455405921391
MOO18_F501,2018,Fishes,Halichoeres hortulanus,18.5,14.9,82.7,9.30155445421138,-12.9441945368684
MOO18_F502,2018,Fishes,Scarus schlegeli,27.9,21.3,NA,6.41189280486731,-13.5080664216532
MOO18_F503,2018,Fishes,Chaetodon citrinellus,10.9,8.8,25.6,9.50579033009625,-12.6548261882617
MOO18_F504,2018,Fishes,Lutjanus fulvus,23.1,17.7,190.5,10.2279757470765,-13.9470738820393
MOO18_F506,2018,Fishes,Coris gaimard,28.7,23.2,369.6,8.57108920442495,-12.0592427036296
MOO18_F507,2018,Fishes,Scomberoides lysan,35.6,28.2,233,9.45335138899068,-13.6824802208134
MOO18_F511,2018,Fishes,Scarus schlegeli,30.1,24.2,NA,7.71458649970055,-15.3166186004447
MOO18_F512,2018,Fishes,Lutjanus kasmira,26.5,21.4,294.3,10.7312055854055,-14.4534684921009
MOO18_F517,2018,Fishes,Lutjanus fulvus,25.5,20.1,239.9,10.6428873688066,-15.0153584018953
MOO18_F518,2018,Fishes,Acanthurus achilles,22.2,17.3,241.5,7.92710220839156,-13.3792380472735
MOO18_F519,2018,Fishes,Acanthurus guttatus,16.7,12.8,143,7.09359903923979,-12.208881815409
MOO18_F520,2018,Fishes,Acanthurus lineatus,23.6,18,204.7,6.54621009261142,-12.2792419275702
MOO18_F521,2018,Fishes,Acanthurus lineatus,25.1,17.6,205.2,6.4091328605986,-11.6410459806433
MOO18_F522,2018,Fishes,Acanthurus guttatus,18.1,14.3,161.7,5.9712217032959,-10.3438433493896
MOO18_F523,2018,Fishes,Acanthurus achilles,21.6,16.3,195.3,8.15065769415744,-13.3267157100265
MOO18_F524,2018,Fishes,Melichthys niger,23.2,18.5,276.6,8.69896662220872,-14.1789649559227
MOO18_F525,2018,Fishes,Chaetodon quadrimaculatus,8.6,6.9,18.6,8.86916318544611,-14.0511275690383
MOO18_F527,2018,Fishes,Chaetodon citrinellus,10.3,8.9,26.7,9.23715575460804,-13.4981565467009
MOO18_F531,2018,Fishes,Scarus schlegeli,30,23.3,490,6.64188816059352,-13.3534723723976
MOO18_F532,2018,Fishes,Scarus forsteni,26.1,20.5,352.1,7.01632059971578,-13.550678883948
MOO18_F533,2018,Fishes,Calotomus carolinus,26.1,19.5,284.1,7.70630666689441,-15.6634642237745
MOO18_F534,2018,Fishes,Acanthurus olivaceus,26,17.5,239.1,7.15431781315151,-15.9379677599528
MOO18_F535,2018,Fishes,Acanthurus lineatus,24.8,17.2,216.1,7.26011567678556,-11.9145585293263
MOO18_F536,2018,Fishes,Acanthurus achilles,20.6,16,180.3,7.6097086174894,-11.2694256699327
MOO18_F537,2018,Fishes,Acanthurus olivaceus,26.5,16.9,174.7,7.76702544080613,-17.4393138152235
MOO18_F538,2018,Fishes,Chaetodon ephippium,19.1,15.8,112.9,8.28773492617026,-18.6453455969162
MOO18_F540,2018,Fishes,Chaetodon reticulatus,12.3,9.6,55.6,9.55822927120182,-14.6219363662897
MOO18_F541,2018,Fishes,Novaculichthys taeniourus,28.1,25.5,347.2,9.70358633602079,-14.2760817304551
MOO18_F542,2018,Fishes,Kyphosus vaigiensis,26.6,21,319.3,7.3806332431861,-18.0150775499511
MOO18_F543,2018,Fishes,Monotaxis grandoculis,26.5,20.4,325,11.3797924885534,-14.6655398160798
MOO18_F544,2018,Fishes,Odonus niger,21.8,14.4,111.2,9.7624651470867,-17.7683216636392
MOO18_F545,2018,Fishes,Melichthys niger,23.4,18.3,253.9,7.61430852460392,-14.5248195917573
MOO18_F547,2018,Fishes,Melichthys niger,23.5,18.1,266.9,8.38709291984398,-14.1373434811231
MOO18_F549,2018,Fishes,Cantherhines sandwichiensis,15,12.2,65.1,7.95654161392452,-16.2035524086739
MOO18_F550,2018,Fishes,Gomphosus varius,18,14.2,58.9,9.46899107318006,-15.3384203253397
MOO18_F552,2018,Fishes,Chlorurus microrhinos,36,27.2,764,7.56278956492125,-15.7229234734882
MOO18_F553,2018,Fishes,Calotomus carolinus,31.1,24.8,538,8.11477841866415,-16.2808494333017
MOO18_F554,2018,Fishes,Calotomus carolinus,30.2,22.4,558,8.84984357556511,-15.8458059228965
MOO18_F556,2018,Fishes,Pomacanthus imperator,28.1,23.2,593,9.73026579728503,-16.5781456818702
MOO18_F557,2018,Fishes,Cantherhines sandwichiensis,16.1,13.9,93.6,8.30429459178254,-16.1936425337216
MOO18_F558,2018,Fishes,Acanthurus lineatus,24.1,17.3,178.8,6.43857226613155,-12.0275311037823
MOO18_F559,2018,Fishes,Cantherhines sandwichiensis,15.9,12.5,75.4,7.82406428902622,-16.6465238190409
MOO18_F560,2018,Fishes,Acanthurus guttatus,18.2,14,159,7.54254997361735,-12.8629335622597
MOO18_F561,2018,Fishes,Chaetodon quadrimaculatus,12.7,10.7,36.1,10.0715789051827,-12.9848250241727
MOO18_F562,2018,Fishes,Melichthys niger,23.1,17.5,265.2,9.35767332100857,-15.3394113128349
MOO18_F563,2018,Fishes,Gnathodentex aureolineatus,23.1,17.1,157,10.6557671087273,-13.277166335265
MOO18_F564,2018,Fishes,Abudefduf septemfasciatus,16.7,12.4,129.5,8.40273260403336,-11.8541082921174
MOO18_F565,2018,Fishes,Aulostomus chinensis,44.2,37.9,154.9,9.82226393957551,-16.3274258455774
MOO18_F566,2018,Fishes,Aphareus furca,36.6,26.6,466,10.5867685020094,-16.8447213180866
MOO18_F567,2018,Fishes,Aulostomus chinensis,42.1,36.9,153.7,9.91242211902019,-15.4553568497766
MOO18_F573,2018,Fishes,Diodon hystrix,38.3,30.9,1442,12.6125675952459,-14.2384242056364
MOO18_F574,2018,Fishes,Arothron meleagris,25.6,20.3,515,8.33097405304678,-14.8003141154308
MOO18_F575,2018,Fishes,Acanthurus guttatus,18.7,14.4,143.9,7.76978538507484,-11.9601439541068
MOO18_F576,2018,Fishes,Paracirrhites forsteri,12.4,9.5,30.1,10.8158438763127,-17.4343588777473
MOO18_F577,2018,Fishes,Pygoplites diacanthus,18.5,14.2,120.1,9.43587174195548,-16.6703075189264
MOO18_F578,2018,Fishes,Dascyllus trimaculatus,13.5,10,51.3,9.05131950718127,-15.9211209725339
MOO18_F579,2018,Fishes,Chromis xanthura,15.8,11.2,47,5.3989932582491,-20.4360600007936
MOO18_F581,2018,Fishes,Aphareus furca,32.4,24.3,342.3,10.3208938707899,-16.4423803950239
MOO18_F582,2018,Fishes,Naso vlamingii,35.5,19.5,231.5,8.38985286411269,-17.3818365405002
MOO18_F583,2018,Fishes,Coris gaimard,14.9,11.9,36.6,8.93724181074107,-14.7091432658698
MOO18_F584,2018,Fishes,Mirolabrichthys pascalus,14.7,9.5,19,7.92710220839156,-18.4996704351177
MOO18_F585,2018,Fishes,Novaculichthys taeniourus,24.2,20.7,27.3,9.96854098581738,-14.258243955541
MOO18_F586,2018,Fishes,Monotaxis grandoculis,29,22.2,437,9.35399339531696,-11.924468404278601
MOO18_F587,2018,Fishes,Coris aygula,29.9,25.1,486,8.59408873999756,-12.1940170029806
MOO18_F588,2018,Fishes,Dascyllus trimaculatus,13.1,9.9,52.5,9.27119506725552,-15.7080586610598
MOO18_F589,2018,Fishes,Acanthurus pyroferus,13,9.4,36.3,7.50759067954696,-14.9350884147818
MOO18_F590,2018,Fishes,Mirolabrichthys pascalus,14.3,9,18,8.42205221391436,-18.1022844495311
MOO18_F594,2018,Fishes,Lutjanus kasmira,21.3,16.6,126.1,9.80294432969451,-12.4308630143402
MOO18_F595,2018,Fishes,Centropyge flavissima,9.4,7.2,19.9,9.35399339531696,-18.11913123695
MOO18_F597,2018,Fishes,Centropyge flavissima,8.7,7.2,18.2,10.1874965644687,-19.5114686677456
MOO18_F598,2018,Fishes,Cheilinus oxycephalus,13,9.3,32.5,11.4960541662619,-16.8391045100885
MOO18_F599,2018,Fishes,Chromis xanthura,15.5,10.6,41.1,9.84204991413193,-17.3438215410675
MOO18_F600,2018,Fishes,Scarus forsteni,38.2,27.5,733,9.1377085900789,-13.4086059401529
MOO18_F602,2018,Fishes,Naso lituratus,35.6,20.3,283.8,8.96425854973386,-12.1803297280438
MOO18_F603,2018,Fishes,Coris aygula,29.5,24.7,366.5,10.4083978359215,-14.4121253494042
MOO18_F604,2018,Fishes,Dascyllus trimaculatus,13.2,10,54.4,10.6556360149769,-16.4477516559895
MOO18_F605,2018,Fishes,Zebrasoma velifer,21.8,16.9,142.1,8.03376137197129,-20.9330299586351
MOO18_F608,2018,Fishes,Chaetodon unimaculatus,12.4,10,43.3,11.0782408094087,-14.041473779779
MOO18_F610,2018,Fishes,Acanthurus pyroferus,13.6,9.9,43.6,7.63415547791671,-15.2135607911736
MOO18_F611,2018,Fishes,Amanses scopas,13.2,10,62.4,9.80276012598747,-14.7502463291421
MOO18_F612,2018,Fishes,Zebrasoma velifer,25.9,21.2,348.9,7.68973615382838,-17.1200505136608
MOO18_F613,2018,Fishes,Mulloidichthys flavolineatus,29.7,22.4,221.4,9.31115863042393,-10.4838101766475
MOO18_F614,2018,Fishes,Cheilodipterus macrodon,23.7,18.3,138.4,11.5478016921107,-15.5891412380545
MOO18_F615,2018,Fishes,Chaetodon ulietensis,15.5,12.6,89.8,9.76730348790589,-12.9955660261291
MOO18_F617,2018,Fishes,Halichoeres hortulanus,25.1,20.3,195.9,8.76589303398015,-10.2452525174738
MOO18_F618,2018,Fishes,Myripristis kuntee,17.4,13.3,69.4,10.8214197551961,-15.0223203536542
MOO18_F619,2018,Fishes,Chaetodon quadrimaculatus,9.7,7.9,26.8,10.2320729330293,-14.8754398114357
MOO18_F620,2018,Fishes,Calotomus carolinus,38.4,29.8,1180,8.46211589149742,-15.4945067947459
MOO18_F621,2018,Fishes,Anampses caeruleopunctatus,22.5,18.2,181,9.20862186624206,-13.7378549408306
MOO18_F622,2018,Fishes,Forcipiger flavissimus,14.2,12.2,33.1,11.3446447387784,-13.9961281090269
MOO18_F624,2018,Fishes,Chaetodon ulietensis,13.7,11.4,62.2,10.5205174752606,-13.2627111733855
MOO18_F626,2018,Fishes,Acanthurus guttatus,16.3,12.8,140.4,7.71848477929993,-11.1393508516496
MOO18_F630,2018,Fishes,Centropyge bispinosa,8.4,6.9,18.2,8.77739248416877,-16.1234315325674
MOO18_F631,2018,Fishes,Bothus mancus,36.6,30.9,551,10.6805514903855,-15.6877187831676
MOO18_F632,2018,Fishes,Ellochelon vaigiensis,37.1,29.3,572,9.21437159133637,-11.6765984725159
MOO18_F634,2018,Fishes,Novaculichthys taeniourus,29.3,24.8,432,9.19616412853772,-10.8623479498818
MOO18_F635,2018,Fishes,Ellochelon vaigiensis,34.3,26,418,9.35332328111554,-10.4769097484896
MOO18_F636,2018,Fishes,Cheilinus trilobatus,24.7,18.9,206.4,9.97525187881678,-12.5352088904509
MOO18_F639,2018,Fishes,Aulostomus chinensis,56,48.8,389,10.7687139418316,-13.7871437133872
MOO18_F640,2018,Fishes,Aulostomus chinensis,43.5,39,161,10.3173605219283,-14.5964653587657
MOO18_F641,2018,Fishes,Fistularia commersonii,98.5,90.2,671,11.3484778888413,-16.1865211614398
MOO18_F642,2018,Fishes,Scarus forsteni,31.5,22.4,365.4,8.2215857250521,-11.5109881967259
MOO18_F643,2018,Fishes,Acanthurus achilles,21.7,15.9,223.6,6.66341022449397,-13.1128733048136
MOO18_F644,2018,Fishes,Naso brevirostris,27.7,23.1,246.6,9.88038141476066,-16.3866335780194
MOO18_F645,2018,Fishes,Acanthurus guttatus,19,14.8,143.5,6.68353426232405,-7.95825347085013
MOO18_F646,2018,Fishes,Cantherhines sandwichiensis,15,12.4,70.9,9.17220694064476,-15.179058650384
MOO18_F647,2018,Fishes,Cantherhines sandwichiensis,15.4,12.9,78.4,9.06775360143145,-16.0771000863643
MOO18_F649,2018,Fishes,Parupeneus insularis,31.1,24.6,523,10.5415998006064,-12.1527280154121
MOO18_F650,2018,Fishes,Naso brevirostris,31.8,28.2,421,11.1405294979304,-16.6340632162533
MOO18_F652,2018,Fishes,Scarus forsteni,24.6,19.4,255.3,9.49610812095758,-13.4667666917696
MOO18_F653,2018,Fishes,Calotomus carolinus,37.2,28,1023,7.79706435558884,-12.9600781098884
MOO18_F654,2018,Fishes,Chaetodon lunulatus,11.4,9.9,50.1,9.92158777793655,-10.6711075123624
MOO18_F655,2018,Fishes,Chaetodon lunulatus,12.6,10.2,57.7,10.7447567539387,-10.0382396727363
MOO18_F656,2018,Fishes,Forcipiger flavissimus,15.3,12.5,48.4,10.4419378989716,-13.1020297748512
MOO18_F657,2018,Fishes,Abudefduf sexfasciatus,16.5,12.2,84.8,9.9465032533452291,-14.4476132656449
MOO18_F659,2018,Fishes,Rhinecanthus aculeatus,18.2,13.7,132.1,9.04571298856993,-11.978245760562
MOO18_F660,2018,Fishes,Parupeneus barberinus,44,34.3,994,10.0547897426214,-11.8629100327797
MOO18_F662,2018,Fishes,Coris aygula,39.1,33.1,1013,8.23404346275644,-10.1220305860825
MOO18_F663,2018,Fishes,Arothron meleagris,26.9,19.5,571,9.62164378551669,-10.60801788349
MOO18_F664,2018,Fishes,Gymnothorax javanicus,120,120,4642,9.26036939209085,-8.48071445994951
MOO18_F665,2018,Fishes,Arothron meleagris,14.1,10.5,80.9,9.55839680947928,-17.0944203519314
MOO18_F666,2018,Fishes,Chaetodon auriga,17.6,14.4,133.2,9.99058447906828,-15.9489492777173
MOO18_F670,2018,Fishes,Rhinecanthus aculeatus,18.8,15.5,156.7,8.14588101131034,-11.0535883874012
MOO18_F671,2018,Fishes,Chaetodon lunulatus,13.5,11.4,55.1,9.82767560139615,-10.0609125081124
MOO18_F673,2018,Fishes,Sargocentron spiniferum,22.6,16.8,171.5,9.97141872875391,-11.353264124545
MOO18_F674,2018,Fishes,Chaetodon lunulatus,12.8,10.9,50.5,8.86747151064631,-10.7716566083777
MOO18_F675,2018,Fishes,Chaetodon citrinellus,10.2,8.1,21.7,9.4865252458004,-10.8347462372501
MOO18_F676,2018,Fishes,Gnathodentex aureolineatus,25.2,19,181.3,9.0390049759599,-7.80841560227823
MOO18_F677,2018,Fishes,Cheilinus trilobatus,19.2,14,105.5,9.30253404278246,-11.7061717360498
MOO18_F678,2018,Fishes,Dascyllus trimaculatus,12.2,8.8,43.6,10.1726591070548,-14.31256202884
MOO18_F679,2018,Fishes,Parapercis millepunctata,11.9,10.4,13.2,8.6537733946411,-11.1817391960482
MOO18_F680,2018,Fishes,Ostracion meleagris,12.1,9.7,36.3,8.61640018152808,-17.9244432817836
MOO18_F682,2018,Fishes,Naso unicornis,67,45,NA,9.15495776536183,-10.758841527513
MOO18_F683,2018,Fishes,Gymnosarda unicolor,75.5,64.5,NA,12.0010716870455,-15.5595679745206
MOO18_F685,2018,Fishes,Sphyraena barracuda,76.1,62.5,NA,11.5248027917334,-16.0406263946725
MOO18_F686,2018,Fishes,Scarus rubroviolaceus,41.5,39.4,1047,8.61352531898093,-13.2903128860172
MOO18_F687,2018,Fishes,Acanthurus lineatus,22.2,16.6,165.6,7.88714338206637,-11.2093409086799
MOO18_F688,2018,Fishes,Acanthurus lineatus,24,16.5,161.2,7.98872185873253,-12.1073823446601
MOO18_F689,2018,Fishes,Chaetodon ephippium,18.1,15,98.8,10.7552979166116,-16.3353732545606
MOO18_F694,2018,Fishes,Cantherhines sandwichiensis,17.2,13.1,102,8.15354731143609,-16.2210233022294
MOO18_F696,2018,Fishes,Chaetodon quadrimaculatus,12,9.9,35.7,10.498476862399,-13.5426714015067
MOO18_F697,2018,Fishes,Chaetodon quadrimaculatus,12.9,10,42.3,10.9019159065165,-12.7422217351884
MOO18_F698,2018,Fishes,Chaetodon citrinellus,11.3,9,22.8,10.2138654702307,-15.1297698778275
MOO18_F699,2018,Fishes,Gnathodentex aureolineatus,23,17.8,132,11.8726611599392,-12.6426584146242
MOO18_F700,2018,Fishes,Gnathodentex aureolineatus,21.4,16.5,155.6,10.7485899040015,-11.7101148378544
MOO18_F701,2018,Fishes,Epinephelus merra,19.7,15.8,100.1,11.4165163024573,-15.3476262525274
MOO18_F704,2018,Fishes,Naso unicornis,56,41.5,NA,7.27767252206947,-12.9354337236101
MOO18_F705,2018,Fishes,Chaetodon auriga,16.7,14.2,123.2,9.79221896331457,-9.79278158540475
MOO18_F707,2018,Fishes,Myripristis violacea,20.3,15.6,122.9,10.7897962671774,-16.8302325310283
MOO18_F708,2018,Fishes,Myripristis violacea,19.7,15,137.7,10.5406415130906,-16.2949564610642
MOO18_F709,2018,Fishes,Myripristis violacea,21,16.2,125.3,10.6364702646625,-16.1520190206502
MOO18_F710,2018,Fishes,Myripristis violacea,19.8,14.8,128,10.5166843251977,-17.0549893338862
MOO18_F712,2018,Fishes,Chaetodon trifascialis,12.9,10.7,34.9,10.7600893541902,-12.7323639806771
MOO18_F713,2018,Fishes,Myripristis violacea,20.9,15.5,161.5,10.7620059292216,-16.8745924263292
MOO18_F714,2018,Fishes,Rhinecanthus aculeatus,16.5,13.3,114.7,11.1769444235277,-15.2835508482039
MOO18_F717,2018,Fishes,Aulostomus chinensis,62.3,54.1,344,10.5176426127134,-13.356359841243
MOO18_F718,2018,Fishes,Chaetodon auriga,21.4,13.8,96.3,10.2157820452621,-9.37382701867411
MOO18_F719,2018,Fishes,Chaetodon auriga,18.6,14.4,92.2,9.2057470036949,-9.6764600821713
MOO18_F720,2018,Fishes,Chaetodon auriga,20.5,13.9,80.6,10.9162902192523,-11.9043126017272
MOO18_F722,2018,Fishes,Myripristis violacea,18.9,14.4,113.1,11.022660133497,-16.615333482681802
MOO18_F723,2018,Fishes,Myripristis violacea,20.5,15.3,175,10.7380487413286,-17.0894914746757
MOO18_F724,2018,Fishes,Myripristis violacea,21.3,15.9,152.2,11.2018598989363,-16.5828028927945
MOO18_F725,2018,Fishes,Sargocentron spiniferum,27.5,22,413,11.9474075861653,-13.1631478528213
MOO19_F726,2019,Fishes,Scarus forsteni,36.2,25.9,585,7.53,-11.86
MOO19_F727,2019,Fishes,Scarus forsteni,33,22.9,485,8.75,-12.2
MOO19_F728,2019,Fishes,Platax orbicularis,29.6,23.8,965,9.5,-14.79
MOO19_F729,2019,Fishes,Scarus oviceps,21.5,16.3,162.2,5.09,-9.82
MOO19_F730,2019,Fishes,Scarus globiceps,20,14.5,137.1,6.91,-10.86
MOO19_F731,2019,Fishes,Scarus schlegeli,19.3,15.1,126.1,5.73,-10.67
MOO19_F732,2019,Fishes,Pomacanthus imperator,22.5,18.1,375,10.15,-16.61
MOO19_F733,2019,Fishes,Pygoplites diacanthus,22.1,17.9,265.6,10.14,-16.44
MOO19_F734,2019,Fishes,Chaetodon citrinellus,9.6,7.4,18.6,10.31,-13.59
MOO19_F735,2019,Fishes,Rhinecanthus rectangulus,14.9,11.7,77.8,9.24,-15.21
MOO19_F736,2019,Fishes,Cantherhines sandwichiensis,11.5,9.1,43.9,8.91,-14.36
MOO19_F737,2019,Fishes,Aphareus furca,28.7,21,281,10.51,-16.81
MOO19_F739,2019,Fishes,Aphareus furca,23.9,17.1,137.7,10.08,-17.14
MOO19_F740,2019,Fishes,Parupeneus insularis,36.5,28.6,550,10.7,-15.73
MOO19_F741,2019,Fishes,Sargocentron spiniferum,26,20.9,317.5,12.3,-15.41
MOO19_F742,2019,Fishes,Parupeneus insularis,30.2,24.1,344.3,10.61,-14.35
MOO19_F743,2019,Fishes,Variola louti,31.5,22.7,395,10.58,-16.4
MOO19_F744,2019,Fishes,Paracirrhites forsteri,18.3,14.4,113.8,10.87,-14.12
MOO19_F745,2019,Fishes,Sargocentron spiniferum,22.7,17.8,196.4,11.51,-15.12
MOO19_F746,2019,Fishes,Scarus forsteni,23.5,16.4,225.8,5.77,-9.78
MOO19_F747,2019,Fishes,Acanthurus nigrofuscus,14.9,10.4,49.6,7.14,-11.57
MOO19_F748,2019,Fishes,Sargocentron spiniferum,22.2,17.5,175.7,10.4,-14.18
MOO19_F749,2019,Fishes,Chaetodon unimaculatus,11.9,9.8,51.3,9.43,-14.68
MOO19_F750,2019,Fishes,Siganus spinus,20.8,15.8,163.3,6.68,-13.15
MOO19_F751,2019,Fishes,Siganus spinus,19.5,15.1,126.4,6.43,-13.63
MOO19_F752,2019,Fishes,Pygoplites diacanthus,15.5,12.1,78.96,10.13,-15.04
MOO19_F754,2019,Fishes,Canthigaster solandri,7,5.3,10.43,8.16,-14.59
MOO19_F755,2019,Fishes,Mulloidichthys flavolineatus,26.5,19.3,189.8,8.44,-10.22
