sample_id,year,sample_type,species,tl,sl,weight,d13C_raw,d15N_raw,C_percent,N_percent,CN_ratio,d13C_corrected,family,trophic_guild,log_tl,TP,TDF_source,deltaC_mean,deltaN_mean,d13C,d15N
MOO18_F003,2018,Fishes,Zebrasoma scopas,16.2,12.5,97.3,-13.9763046803608,6.96859657320547,43.0323086853636,13.120225527942,3.2798451973038243,-13.9763046803608,Acanthuridae,herbivores-detritivores,2.785011242238338,2.381042943531515,Post,0.39,3.4,-14.51491142833809,2.2730505651983197
MOO18_F004,2018,Fishes,Zebrasoma scopas,15.2,13,80.8,-12.9945527303172,6.71071228895928,44.7519559264402,13.2162155564734,3.3861399835083925,-12.9945527303172,Acanthuridae,herbivores-detritivores,2.7212954278522306,2.381042943531515,Post,0.39,3.4,-13.53315947829449,2.015166280952129
MOO18_F005,2018,Fishes,Ctenochaetus binotatus,15.5,12.5,68.5,-9.20666756828953,6.30084297027142,41.58752277603,13.1025101460243,3.1740118734919593,-9.20666756828953,Acanthuridae,herbivores-detritivores,2.740840023925201,2.2008430521238087,Post,0.39,3.4,-9.674996358617816,2.2179765930504702
MOO18_F016,2018,Fishes,Zebrasoma scopas,15,13,70.9,-12.8100425648316,5.78801604760695,44.0151311788855,13.6795069334954,3.21759632074975,-12.8100425648316,Acanthuridae,herbivores-detritivores,2.70805020110221,2.381042943531515,Post,0.39,3.4,-13.34864931280889,1.0924700395997995
MOO18_F026,2018,Fishes,Acanthurus nigricans,17.2,14,119.1,-16.7173166574676,7.56575067626983,43.74665317745,12.1357577500162,3.6047731075870897,-15.86042403007819,Acanthuridae,herbivores-detritivores,2.8449093838194073,2.4780567951263706,Post,0.39,3.4,-16.436866180177475,2.54035757284017
MOO18_F027,2018,Fishes,Zebrasoma scopas,17.5,14.6,117.1,-17.0360160342154,8.31685091099447,43.5224526574505,13.3598903887855,3.2576953396252355,-17.0360160342154,Acanthuridae,herbivores-detritivores,2.8622008809294686,2.381042943531515,Post,0.39,3.4,-17.57462278219269,3.621304902987319
MOO18_F037,2018,Fishes,Zebrasoma scopas,18.5,16,142.3,-16.2762682939806,8.09328582807382,43.3106735230318,13.0535928670077,3.317912084763832,-16.2762682939806,Acanthuridae,herbivores-detritivores,2.917770732084279,2.381042943531515,Post,0.39,3.4,-16.81487504195789,3.3977398200666684
MOO18_F038,2018,Fishes,Zebrasoma scopas,16.5,15,115.9,-16.3315226750886,8.1727102654272,40.6233746774449,12.5138439978267,3.2462746606478414,-16.3315226750886,Acanthuridae,herbivores-detritivores,2.803360380906535,2.381042943531515,Post,0.39,3.4,-16.87012942306589,3.47716425742005
MOO18_F042,2018,Fishes,Acanthurus nigricans,17.5,14.5,176,-15.020217809151,7.8099072799858,47.110721351057,11.6499025337244,4.0438725744425605,-13.8746948697514,Acanthuridae,herbivores-detritivores,2.8622008809294686,2.4780567951263706,Post,0.39,3.4,-14.451137019850684,2.78451417655614
MOO18_F046,2018,Fishes,Acanthurus nigricans,17.6,14.9,153.8,-13.8707293450295,6.52342750458277,40.7744656920292,11.8619590636893,3.4374141297489484,-13.8707293450295,Acanthuridae,herbivores-detritivores,2.8678989020441064,2.4780567951263706,Post,0.39,3.4,-14.447171495128785,1.4980344011531104
MOO18_F047,2018,Fishes,Acanthurus pyroferus,20.5,12.5,137.3,-14.6304770852643,9.11501747896556,41.1134299234149,12.8195994279339,3.207076020942492,-14.6304770852643,Acanthuridae,herbivores-detritivores,3.0204248861443626,2.694488583544071,Post,0.39,3.4,-15.291327632846487,3.353756294915719
MOO18_F050,2018,Fishes,Acanthurus pyroferus,20.7,15,113.3,-11.9950404434888,9.22483892320728,43.4422951364931,13.6403040760889,3.1848479985608473,-11.9950404434888,Acanthuridae,herbivores-detritivores,3.0301337002713233,2.694488583544071,Post,0.39,3.4,-12.655890991070988,3.4635777391574383
MOO18_F052,2018,Fishes,Zebrasoma scopas,16.8,13.8,94.6,-14.9738435964353,7.75793820369284,47.3812660874036,14.7903600953161,3.203523496524509,-14.9738435964353,Acanthuridae,herbivores-detritivores,2.8213788864092133,2.381042943531515,Post,0.39,3.4,-15.51245034441259,3.062392195685689
MOO18_F066,2018,Fishes,Naso lituratus,22,18,225.4,-10.6245344549355,6.31653174802024,45.9022210307162,13.8062002367512,3.3247541136284187,-10.6245344549355,Acanthuridae,herbivores-detritivores,3.091042453358316,2.496109308118922,Post,0.39,3.4,-11.20801708510188,1.2297601004159047
MOO18_F067,2018,Fishes,Acanthurus guttatus,19.8,16.5,206.9,-9.53523379880664,6.85485293452654,45.0681019466002,13.1425570834553,3.4291730034282932,-9.53523379880664,Acanthuridae,herbivores-detritivores,2.9856819377004897,2.5294979918574456,Post,0.39,3.4,-10.131738015631043,1.6545597622112247
MOO18_F075,2018,Fishes,Acanthurus triostegus,15.5,12,71.3,-14.0187321515687,7.73538558567892,46.2112878182838,13.5198772253922,3.4180257000775573,-14.0187321515687,Acanthuridae,herbivores-detritivores,2.740840023925201,2.598523586778251,Post,0.39,3.4,-14.642156350412218,2.300405390632867
MOO18_F079,2018,Fishes,Acanthurus lineatus,16,12,70.8,-12.3889656585135,6.15017057788801,39.6884790546007,13.8322755272818,2.869266085418986,-12.3889656585135,Acanthuridae,herbivores-detritivores,2.772588722239781,2.417492303468353,Post,0.39,3.4,-12.941787656866158,1.3306967460956098
MOO18_F095,2018,Fishes,Acanthurus achilles,21,15,163.8,-12.2452822451075,7.40973756657181,39.129148069725,13.3590004908647,2.9290475808038727,-12.2452822451075,Acanthuridae,herbivores-detritivores,3.044522437723423,2.5496926338170853,Post,0.39,3.4,-12.849662372296164,2.1407826115937194
MOO18_F096,2018,Fishes,Naso lituratus,32.3,18.9,292,-9.82644629942439,7.53669392178041,39.6202961943895,13.4566412889293,2.944293107298988,-9.82644629942439,Acanthuridae,herbivores-detritivores,3.475067230228611,2.496109308118922,Post,0.39,3.4,-10.40992892959077,2.4499222741760747
MOO18_F097,2018,Fishes,Acanthurus olivaceus,23,18,154.4,-13.9764196466267,7.10284307012266,38.1978381054822,13.5601738475729,2.816913598221982,-13.9764196466267,Acanthuridae,herbivores-detritivores,3.1354942159291497,2.4290421308443175,Post,0.39,3.4,-14.533746077655984,2.24409982525198
MOO18_F098,2018,Fishes,Acanthurus lineatus,22,16.8,192.3,-12.0411527060617,6.68398706356829,41.6833516793817,13.1787292528433,3.1629264764194582,-12.0411527060617,Acanthuridae,herbivores-detritivores,3.091042453358316,2.417492303468353,Post,0.39,3.4,-12.593974704414357,1.8645132317758906
MOO18_F100,2018,Fishes,Acanthurus achilles,21.5,16,211.6,-12.5712949555252,7.42273309899473,38.8962194725099,13.1649106903585,2.954537283796089,-12.5712949555252,Acanthuridae,herbivores-detritivores,3.068052935133617,2.5496926338170853,Post,0.39,3.4,-13.175675082713864,2.1537781440166395
