id,year,species,family,tl,log_tl,sl,weight,trophic_guild,d13C_raw,d15N_raw,TP,TDF_source,deltaC_mean,deltaN_mean,d13C,d15N
MOO19_F1109,2019,Scarus globiceps,Scaridae,24.2,3.186352633162641,20.5,215.1,microphages,-7.22,6.64,2.0732833705368825,Post,0.39,3.4,-7.638580514509384,2.990836540174599
MOO19_F1110,2019,Scarus globiceps,Scaridae,26.1,3.261935314328648,21.3,237.8,microphages,-10.42,5.77,2.0732833705368825,Post,0.39,3.4,-10.838580514509385,2.120836540174599
MOO19_F1112,2019,Scarus psittacus,Scaridae,30.5,3.417726683613366,24.8,336,microphages,-9.39,5.21,2.0851961769855856,Post,0.39,3.4,-9.813226509024378,1.520332998249009
MOO19_F1137,2019,Calotomus carolinus,Scaridae,36.5,3.597312260588446,32.4,1030,microphages,-13.12,7.83,2.499287802043463,Post,0.39,3.4,-13.704722242796949,2.7324214730522263
MOO19_F1138,2019,Scarus rubroviolaceus,Scaridae,25.5,3.2386784521643803,23.2,239,microphages,-12.68,6.97,2.626261865051834,Post,0.39,3.4,-13.314242127370216,1.4407096588237636
MOO19_F1157,2019,Scarus globiceps,Scaridae,21.5,3.068052935133617,19.4,176.2,microphages,-7.4,4.69,2.0732833705368825,Post,0.39,3.4,-7.818580514509384,1.0408365401745998
MOO19_F1160,2019,Scarus psittacus,Scaridae,31.2,3.4404180948154366,18.5,198.1,microphages,-6.88,4.36,2.0851961769855856,Post,0.39,3.4,-7.303226509024379,0.6703329982490094
MOO19_F1172,2019,Chlorurus microrhinos,Scaridae,28.1,3.3357695763397,21.3,355.1,microphages,-17.12,7.97,2.447381540671062,Post,0.39,3.4,-17.684478800861715,3.048902761718389
MOO19_F1173,2019,Scarus rubroviolaceus,Scaridae,45.4,3.8155121050473024,36.3,990,microphages,-11.78,8.25,2.626261865051834,Post,0.39,3.4,-12.414242127370215,2.720709658823764
MOO19_F1174,2019,Scarus schlegeli,Scaridae,26.9,3.292126286607793,22.3,370,microphages,-16.75,7.79,2.2448581401378496,Post,0.39,3.4,-17.23549467465376,3.5574823235313113
MOO19_F1175,2019,Scarus oviceps,Scaridae,24.2,3.186352633162641,19.2,198,microphages,-10.71,5.89,2.123871161417895,Post,0.39,3.4,-11.14830975295298,2.0688380511791573
MOO19_F1176,2019,Scarus psittacus,Scaridae,21.4,3.0633909220278057,18.2,193.5,microphages,-11.4,6.57,2.0851961769855856,Post,0.39,3.4,-11.823226509024378,2.8803329982490093
MOO19_F1177,2019,Calotomus carolinus,Scaridae,33.2,3.502549875922443,27.6,640,microphages,-11.63,6.5,2.499287802043463,Post,0.39,3.4,-12.21472224279695,1.4024214730522262
MOO19_F1196,2019,Scarus altipinnis,Scaridae,28.6,3.353406717825807,21.2,405,microphages,-11.25,5.82,2.200644927966666,Post,0.39,3.4,-11.718251521907,1.737807244913335
MOO19_F1197,2019,Scarus altipinnis,Scaridae,35.6,3.572345637857985,28.7,855,microphages,-12.32,7.16,2.200644927966666,Post,0.39,3.4,-12.788251521907,3.077807244913335
MOO19_F1218,2019,Chlorurus microrhinos,Scaridae,39,3.6635616461296463,28.7,825,microphages,-16.19,7.66,2.447381540671062,Post,0.39,3.4,-16.754478800861715,2.738902761718389
MOO19_F1219,2019,Scarus oviceps,Scaridae,25.3,3.2308043957334744,18.6,271.5,microphages,-11.32,6.97,2.123871161417895,Post,0.39,3.4,-11.758309752952979,3.1488380511791574
MOO19_F1246,2019,Scarus frenatus,Scaridae,28.2,3.339321977944068,25.6,321.5,microphages,-11.42,6.22,2.4912817347114737,Post,0.39,3.4,-12.001599876537474,1.149642101980989
MOO19_F1296,2019,Scarus rubroviolaceus,Scaridae,37.4,3.6216707044204863,31.9,975,microphages,-9.58,7.45,2.626261865051834,Post,0.39,3.4,-10.214242127370216,1.920709658823764
MOO19_F1297,2019,Scarus altipinnis,Scaridae,39.9,3.686376323895818,32.8,900,microphages,-8.61,6.16,2.200644927966666,Post,0.39,3.4,-9.078251521907,2.077807244913335
MOO19_F1304,2019,Chlorurus microrhinos,Scaridae,52.2,3.955082494888593,41.3,1945,microphages,-12.67,8.06,2.447381540671062,Post,0.39,3.4,-13.234478800861714,3.1389027617183896
