id,year,species,family,tl,log_tl,sl,weight,trophic_guild,d13C_raw,d15N_raw,TP,TDF_source,deltaC_mean,deltaN_mean,d13C,d15N
MOO19_F1117,2019,Pygoplites diacanthus,Pomacanthidae,16.1,2.7788192719904172,13.3,110.2,omnivores-benthic,-13.75,9.68,3.288336045761489,Post,0.39,3.4,-14.64245105784698,1.8996574444109378
MOO19_F1118,2019,Pygoplites diacanthus,Pomacanthidae,18.1,2.89591193827178,15.2,155.2,omnivores-benthic,-13.63,9.66,3.288336045761489,Post,0.39,3.4,-14.52245105784698,1.8796574444109382
MOO19_F1119,2019,Pygoplites diacanthus,Pomacanthidae,20.2,3.005682604407159,17.4,188.6,omnivores-benthic,-12.7,10.39,3.288336045761489,Post,0.39,3.4,-13.59245105784698,2.6096574444109386
MOO19_F1126,2019,Ostracion meleagris,Ostraciidae,10.6,2.3608540011180215,9.1,33.3,omnivores-benthic,-12.19,8.83,2.588627645663988,Post,0.39,3.4,-12.809564781808955,3.4286660047424418
MOO19_F1165,2019,Aluterus scriptus,Monacanthidae,34.1,3.529297384289471,25.2,224.9,omnivores-benthic,-15.51,11.04,3.101933458599537,Post,0.39,3.4,-16.329754048853818,3.893426240761574
MOO19_F1166,2019,Abudefduf sordidus,Pomacentridae,14.7,2.6878474937846906,11.2,105.1,omnivores-benthic,-13.51,9.54,3.218251651854598,Post,0.39,3.4,-14.375118144223293,1.9979443836943664
MOO19_F1180,2019,Plectroglyphidodon fasciolatus,Pomacentridae,8.5,2.1400661634962708,6.6,17.6,omnivores-benthic,-14.77,9.03,2.9879269060111606,Post,0.39,3.4,-15.545291493344353,2.2710485195620533
MOO19_F1181,2019,Plectroglyphidodon fasciolatus,Pomacentridae,9.2,2.2192034840549946,7.1,17.7,omnivores-benthic,-15.96,9.27,2.9879269060111606,Post,0.39,3.4,-16.735291493344352,2.5110485195620535
MOO19_F1202,2019,Plectroglyphidodon fasciolatus,Pomacentridae,8,2.0794415416798357,5.9,11.1,omnivores-benthic,-16.14,8.38,2.9879269060111606,Post,0.39,3.4,-16.915291493344352,1.6210485195620548
MOO19_F1204,2019,Plectroglyphidodon fasciolatus,Pomacentridae,8.2,2.1041341542702074,6.6,10.1,omnivores-benthic,-15.16,8.44,2.9879269060111606,Post,0.39,3.4,-15.935291493344353,1.6810485195620535
MOO19_F1227,2019,Plectroglyphidodon fasciolatus,Pomacentridae,9,2.1972245773362196,6.7,17.5,omnivores-benthic,-16.4,9.09,2.9879269060111606,Post,0.39,3.4,-17.17529149334435,2.331048519562054
MOO19_F1228,2019,Centropyge loriculus,Pomacanthidae,5.8,1.7578579175523736,4.2,5.9,omnivores-benthic,-16.5,9.52,3.0465601391707082,Post,0.39,3.4,-17.298158454276575,2.561695526819592
MOO19_F1229,2019,Centropyge loriculus,Pomacanthidae,5,1.6094379124341003,3.7,3.2,omnivores-benthic,-17.43,9.51,3.0465601391707082,Post,0.39,3.4,-18.228158454276574,2.551695526819592
MOO19_F1256,2019,Abudefduf sordidus,Pomacentridae,18.5,2.917770732084279,16,179.9,omnivores-benthic,-14.2,10.95,3.218251651854598,Post,0.39,3.4,-15.065118144223293,3.4079443836943666
MOO19_F1290,2019,Pomacanthus imperator,Pomacanthidae,20.5,3.0204248861443626,18.5,266.3,omnivores-benthic,-15.6,10.27,3.2027586071938563,Post,0.39,3.4,-16.459075856805605,2.7806207355408885
MOO19_F1298,2019,Platax orbicularis,Ephippidae,33.4,3.5085558999826545,30.4,1410,omnivores-benthic,-12,9.13,3.0448085139958803,Post,0.39,3.4,-12.797475320458393,2.1776510524140082
MOO19_F1307,2019,Plectroglyphidodon dickii,Pomacentridae,10.7,2.3702437414678603,8.6,13.5,omnivores-benthic,-13.72,10.08,3.086884145619445,Post,0.39,3.4,-14.533884816791584,2.984593904893887
MOO19_F1310,2019,Plectroglyphidodon dickii,Pomacentridae,9.8,2.2823823856765264,8.2,17.2,omnivores-benthic,-14.06,9.09,3.086884145619445,Post,0.39,3.4,-14.873884816791584,1.994593904893887
MOO19_F1328,2019,Canthigaster valentini,Tetraodontidae,10.2,2.3223877202902252,7.3,14.1,omnivores-benthic,-13.58,9.34,2.889126758457522,Post,0.39,3.4,-14.316759435798433,2.916969021244425
MOO19_F1329,2019,Aluterus scriptus,Monacanthidae,61.6,4.120661870539474,43.2,1105,omnivores-benthic,-16.96,8.43,3.101933458599537,Post,0.39,3.4,-17.77975404885382,1.2834262407615746
MOO19_F1330,2019,Ostracion cubicum,Ostraciidae,29.8,3.3945083935113587,24,495,omnivores-benthic,-13.02,9.3,2.98631073932615,Post,0.39,3.4,-13.794661188337198,2.5465434862910907
MOO19_F1331,2019,Ostracion cubicum,Ostraciidae,29.7,3.391147045808654,24.1,625,omnivores-benthic,-12.11,9.13,2.98631073932615,Post,0.39,3.4,-12.884661188337198,2.376543486291091
MOO19_F1337,2019,Abudefduf sordidus,Pomacentridae,22.8,3.126760535960395,17.4,209.8,omnivores-benthic,-13.5,9.85,3.218251651854598,Post,0.39,3.4,-14.365118144223294,2.307944383694367
MOO19_F1339,2019,Ostracion meleagris,Ostraciidae,11.7,2.4595888418037104,10,32.9,omnivores-benthic,-18.05,7.58,2.588627645663988,Post,0.39,3.4,-18.669564781808955,2.1786660047424418
MOO19_F1340,2019,Aluterus scriptus,Monacanthidae,32.8,3.490428515390098,24.2,192.4,omnivores-benthic,-16.59,9.41,3.101933458599537,Post,0.39,3.4,-17.40975404885382,2.263426240761575
